ICD9dx,CCS Category,CCS Category Description
'11505','122  ','Pneumonia'
'11515','122  ','Pneumonia'
'11595','122  ','Pneumonia'
'1304 ','122  ','Pneumonia'
'1363 ','122  ','Pneumonia'
'4800 ','122  ','Pneumonia'
'4801 ','122  ','Pneumonia'
'4802 ','122  ','Pneumonia'
'4803 ','122  ','Pneumonia'
'4808 ','122  ','Pneumonia'
'4809 ','122  ','Pneumonia'
'481  ','122  ','Pneumonia'
'4820 ','122  ','Pneumonia'
'4821 ','122  ','Pneumonia'
'4822 ','122  ','Pneumonia'
'4823 ','122  ','Pneumonia'
'48230','122  ','Pneumonia'
'48231','122  ','Pneumonia'
'48232','122  ','Pneumonia'
'48239','122  ','Pneumonia'
'4824 ','122  ','Pneumonia'
'48240','122  ','Pneumonia'
'48241','122  ','Pneumonia'
'48242','122  ','Pneumonia'
'48249','122  ','Pneumonia'
'4828 ','122  ','Pneumonia'
'48281','122  ','Pneumonia'
'48282','122  ','Pneumonia'
'48283','122  ','Pneumonia'
'48284','122  ','Pneumonia'
'48289','122  ','Pneumonia'
'4829 ','122  ','Pneumonia'
'483  ','122  ','Pneumonia'
'4830 ','122  ','Pneumonia'
'4831 ','122  ','Pneumonia'
'4838 ','122  ','Pneumonia'
'4841 ','122  ','Pneumonia'
'4843 ','122  ','Pneumonia'
'4845 ','122  ','Pneumonia'
'4846 ','122  ','Pneumonia'
'4847 ','122  ','Pneumonia'
'4848 ','122  ','Pneumonia'
'485  ','122  ','Pneumonia'
'486  ','122  ','Pneumonia'
'5130 ','122  ','Pneumonia'
'5171 ','122  ','Pneumonia'
'4870 ','123  ','Influenza'
'4871 ','123  ','Influenza'
'4878 ','123  ','Influenza'
'488  ','123  ','Influenza'
'4880 ','123  ','Influenza'
'48801','123  ','Influenza'
'48802','123  ','Influenza'
'48809','123  ','Influenza'
'4881 ','123  ','Influenza'
'48811','123  ','Influenza'
'48812','123  ','Influenza'
'48819','123  ','Influenza'
'48881','123  ','Influenza'
'48882','123  ','Influenza'
'48889','123  ','Influenza'
'463  ','124  ','Tonsillitis'
'4740 ','124  ','Tonsillitis'
'47400','124  ','Tonsillitis'
'47401','124  ','Tonsillitis'
'47402','124  ','Tonsillitis'
'47410','124  ','Tonsillitis'
'47411','124  ','Tonsillitis'
'47412','124  ','Tonsillitis'
'4742 ','124  ','Tonsillitis'
'4748 ','124  ','Tonsillitis'
'4749 ','124  ','Tonsillitis'
'475  ','124  ','Tonsillitis'
'4660 ','125  ','Bronchitis'
'4661 ','125  ','Bronchitis'
'46611','125  ','Bronchitis'
'46619','125  ','Bronchitis'
'0320 ','126  ','Ot up rsp in'
'0321 ','126  ','Ot up rsp in'
'0322 ','126  ','Ot up rsp in'
'0323 ','126  ','Ot up rsp in'
'0340 ','126  ','Ot up rsp in'
'460  ','126  ','Ot up rsp in'
'4610 ','126  ','Ot up rsp in'
'4611 ','126  ','Ot up rsp in'
'4612 ','126  ','Ot up rsp in'
'4613 ','126  ','Ot up rsp in'
'4618 ','126  ','Ot up rsp in'
'4619 ','126  ','Ot up rsp in'
'462  ','126  ','Ot up rsp in'
'4640 ','126  ','Ot up rsp in'
'46400','126  ','Ot up rsp in'
'46401','126  ','Ot up rsp in'
'46410','126  ','Ot up rsp in'
'46411','126  ','Ot up rsp in'
'46420','126  ','Ot up rsp in'
'46421','126  ','Ot up rsp in'
'46430','126  ','Ot up rsp in'
'46431','126  ','Ot up rsp in'
'4644 ','126  ','Ot up rsp in'
'46450','126  ','Ot up rsp in'
'46451','126  ','Ot up rsp in'
'4650 ','126  ','Ot up rsp in'
'4658 ','126  ','Ot up rsp in'
'4659 ','126  ','Ot up rsp in'
'4730 ','126  ','Ot up rsp in'
'4731 ','126  ','Ot up rsp in'
'4732 ','126  ','Ot up rsp in'
'4733 ','126  ','Ot up rsp in'
'4738 ','126  ','Ot up rsp in'
'4739 ','126  ','Ot up rsp in'
'78491','126  ','Ot up rsp in'
'490  ','127  ','COPD'
'4910 ','127  ','COPD'
'4911 ','127  ','COPD'
'4912 ','127  ','COPD'
'49120','127  ','COPD'
'49121','127  ','COPD'
'49122','127  ','COPD'
'4918 ','127  ','COPD'
'4919 ','127  ','COPD'
'4920 ','127  ','COPD'
'4928 ','127  ','COPD'
'494  ','127  ','COPD'
'4940 ','127  ','COPD'
'4941 ','127  ','COPD'
'496  ','127  ','COPD'
'49300','128  ','Asthma'
'49301','128  ','Asthma'
'49302','128  ','Asthma'
'49310','128  ','Asthma'
'49311','128  ','Asthma'
'49312','128  ','Asthma'
'49320','128  ','Asthma'
'49321','128  ','Asthma'
'49322','128  ','Asthma'
'49381','128  ','Asthma'
'49382','128  ','Asthma'
'49390','128  ','Asthma'
'49391','128  ','Asthma'
'49392','128  ','Asthma'
'5070 ','129  ','Asp pneumon'
'5100 ','130  ','Pleurisy'
'5109 ','130  ','Pleurisy'
'5110 ','130  ','Pleurisy'
'5111 ','130  ','Pleurisy'
'5118 ','130  ','Pleurisy'
'51189','130  ','Pleurisy'
'5119 ','130  ','Pleurisy'
'5120 ','130  ','Pleurisy'
'5128 ','130  ','Pleurisy'
'51281','130  ','Pleurisy'
'51282','130  ','Pleurisy'
'51283','130  ','Pleurisy'
'51284','130  ','Pleurisy'
'51289','130  ','Pleurisy'
'5180 ','130  ','Pleurisy'
'5181 ','130  ','Pleurisy'
'5182 ','130  ','Pleurisy'
'5173 ','131  ','Adlt resp fl'
'5185 ','131  ','Adlt resp fl'
'51851','131  ','Adlt resp fl'
'51852','131  ','Adlt resp fl'
'51853','131  ','Adlt resp fl'
'51881','131  ','Adlt resp fl'
'51882','131  ','Adlt resp fl'
'51883','131  ','Adlt resp fl'
'51884','131  ','Adlt resp fl'
'7991 ','131  ','Adlt resp fl'
'V461 ','131  ','Adlt resp fl'
'V4611','131  ','Adlt resp fl'
'V4612','131  ','Adlt resp fl'
'V4613','131  ','Adlt resp fl'
'V4614','131  ','Adlt resp fl'
'V462 ','131  ','Adlt resp fl'
'4950 ','132  ','Lung externl'
'4951 ','132  ','Lung externl'
'4952 ','132  ','Lung externl'
'4953 ','132  ','Lung externl'
'4954 ','132  ','Lung externl'
'4955 ','132  ','Lung externl'
'4956 ','132  ','Lung externl'
'4957 ','132  ','Lung externl'
'4958 ','132  ','Lung externl'
'4959 ','132  ','Lung externl'
'500  ','132  ','Lung externl'
'501  ','132  ','Lung externl'
'502  ','132  ','Lung externl'
'503  ','132  ','Lung externl'
'504  ','132  ','Lung externl'
'505  ','132  ','Lung externl'
'5060 ','132  ','Lung externl'
'5061 ','132  ','Lung externl'
'5062 ','132  ','Lung externl'
'5063 ','132  ','Lung externl'
'5064 ','132  ','Lung externl'
'5069 ','132  ','Lung externl'
'5071 ','132  ','Lung externl'
'5078 ','132  ','Lung externl'
'5080 ','132  ','Lung externl'
'5081 ','132  ','Lung externl'
'5082 ','132  ','Lung externl'
'5088 ','132  ','Lung externl'
'5089 ','132  ','Lung externl'
'5131 ','133  ','Oth low resp'
'514  ','133  ','Oth low resp'
'515  ','133  ','Oth low resp'
'5160 ','133  ','Oth low resp'
'5161 ','133  ','Oth low resp'
'5162 ','133  ','Oth low resp'
'5163 ','133  ','Oth low resp'
'51630','133  ','Oth low resp'
'51631','133  ','Oth low resp'
'51632','133  ','Oth low resp'
'51633','133  ','Oth low resp'
'51634','133  ','Oth low resp'
'51635','133  ','Oth low resp'
'51636','133  ','Oth low resp'
'51637','133  ','Oth low resp'
'5164 ','133  ','Oth low resp'
'5165 ','133  ','Oth low resp'
'51661','133  ','Oth low resp'
'51662','133  ','Oth low resp'
'51663','133  ','Oth low resp'
'51664','133  ','Oth low resp'
'51669','133  ','Oth low resp'
'5168 ','133  ','Oth low resp'
'5169 ','133  ','Oth low resp'
'5172 ','133  ','Oth low resp'
'5178 ','133  ','Oth low resp'
'5183 ','133  ','Oth low resp'
'5184 ','133  ','Oth low resp'
'51889','133  ','Oth low resp'
'5194 ','133  ','Oth low resp'
'5198 ','133  ','Oth low resp'
'5199 ','133  ','Oth low resp'
'7825 ','133  ','Oth low resp'
'78600','133  ','Oth low resp'
'78601','133  ','Oth low resp'
'78602','133  ','Oth low resp'
'78603','133  ','Oth low resp'
'78604','133  ','Oth low resp'
'78605','133  ','Oth low resp'
'78606','133  ','Oth low resp'
'78607','133  ','Oth low resp'
'78609','133  ','Oth low resp'
'7862 ','133  ','Oth low resp'
'7863 ','133  ','Oth low resp'
'78630','133  ','Oth low resp'
'78631','133  ','Oth low resp'
'78639','133  ','Oth low resp'
'7864 ','133  ','Oth low resp'
'78652','133  ','Oth low resp'
'7866 ','133  ','Oth low resp'
'7867 ','133  ','Oth low resp'
'7868 ','133  ','Oth low resp'
'7869 ','133  ','Oth low resp'
'7931 ','133  ','Oth low resp'
'79311','133  ','Oth low resp'
'79319','133  ','Oth low resp'
'7942 ','133  ','Oth low resp'
'V126 ','133  ','Oth low resp'
'V1260','133  ','Oth low resp'
'V1261','133  ','Oth low resp'
'V1269','133  ','Oth low resp'
'V426 ','133  ','Oth low resp'
'470  ','134  ','Ot uppr resp'
'4710 ','134  ','Ot uppr resp'
'4711 ','134  ','Ot uppr resp'
'4718 ','134  ','Ot uppr resp'
'4719 ','134  ','Ot uppr resp'
'4720 ','134  ','Ot uppr resp'
'4721 ','134  ','Ot uppr resp'
'4722 ','134  ','Ot uppr resp'
'4760 ','134  ','Ot uppr resp'
'4761 ','134  ','Ot uppr resp'
'4770 ','134  ','Ot uppr resp'
'4772 ','134  ','Ot uppr resp'
'4778 ','134  ','Ot uppr resp'
'4779 ','134  ','Ot uppr resp'
'4780 ','134  ','Ot uppr resp'
'4781 ','134  ','Ot uppr resp'
'47811','134  ','Ot uppr resp'
'47819','134  ','Ot uppr resp'
'47820','134  ','Ot uppr resp'
'47821','134  ','Ot uppr resp'
'47822','134  ','Ot uppr resp'
'47824','134  ','Ot uppr resp'
'47825','134  ','Ot uppr resp'
'47826','134  ','Ot uppr resp'
'47829','134  ','Ot uppr resp'
'47830','134  ','Ot uppr resp'
'47831','134  ','Ot uppr resp'
'47832','134  ','Ot uppr resp'
'47833','134  ','Ot uppr resp'
'47834','134  ','Ot uppr resp'
'4784 ','134  ','Ot uppr resp'
'4785 ','134  ','Ot uppr resp'
'4786 ','134  ','Ot uppr resp'
'47870','134  ','Ot uppr resp'
'47871','134  ','Ot uppr resp'
'47874','134  ','Ot uppr resp'
'47875','134  ','Ot uppr resp'
'47879','134  ','Ot uppr resp'
'4788 ','134  ','Ot uppr resp'
'4789 ','134  ','Ot uppr resp'
'5191 ','134  ','Ot uppr resp'
'51911','134  ','Ot uppr resp'
'51919','134  ','Ot uppr resp'
'5192 ','134  ','Ot uppr resp'
'5193 ','134  ','Ot uppr resp'
'7841 ','134  ','Ot uppr resp'
'78440','134  ','Ot uppr resp'
'78441','134  ','Ot uppr resp'
'78442','134  ','Ot uppr resp'
'78443','134  ','Ot uppr resp'
'78444','134  ','Ot uppr resp'
'78449','134  ','Ot uppr resp'
'7847 ','134  ','Ot uppr resp'
'7848 ','134  ','Ot uppr resp'
'7849 ','134  ','Ot uppr resp'
'78499','134  ','Ot uppr resp'
'7861 ','134  ','Ot uppr resp'
'V414 ','134  ','Ot uppr resp'
'V440 ','134  ','Ot uppr resp'
'V550 ','134  ','Ot uppr resp'
'0010 ','135  ','Intest infct'
'0011 ','135  ','Intest infct'
'0019 ','135  ','Intest infct'
'0020 ','135  ','Intest infct'
'0021 ','135  ','Intest infct'
'0022 ','135  ','Intest infct'
'0023 ','135  ','Intest infct'
'0029 ','135  ','Intest infct'
'0030 ','135  ','Intest infct'
'00320','135  ','Intest infct'
'00329','135  ','Intest infct'
'0038 ','135  ','Intest infct'
'0039 ','135  ','Intest infct'
'0040 ','135  ','Intest infct'
'0041 ','135  ','Intest infct'
'0042 ','135  ','Intest infct'
'0043 ','135  ','Intest infct'
'0048 ','135  ','Intest infct'
'0049 ','135  ','Intest infct'
'0050 ','135  ','Intest infct'
'0051 ','135  ','Intest infct'
'0052 ','135  ','Intest infct'
'0053 ','135  ','Intest infct'
'0054 ','135  ','Intest infct'
'0058 ','135  ','Intest infct'
'00581','135  ','Intest infct'
'00589','135  ','Intest infct'
'0059 ','135  ','Intest infct'
'0060 ','135  ','Intest infct'
'0061 ','135  ','Intest infct'
'0062 ','135  ','Intest infct'
'0063 ','135  ','Intest infct'
'0064 ','135  ','Intest infct'
'0065 ','135  ','Intest infct'
'0066 ','135  ','Intest infct'
'0068 ','135  ','Intest infct'
'0069 ','135  ','Intest infct'
'0070 ','135  ','Intest infct'
'0071 ','135  ','Intest infct'
'0072 ','135  ','Intest infct'
'0073 ','135  ','Intest infct'
'0074 ','135  ','Intest infct'
'0075 ','135  ','Intest infct'
'0078 ','135  ','Intest infct'
'0079 ','135  ','Intest infct'
'0080 ','135  ','Intest infct'
'00800','135  ','Intest infct'
'00801','135  ','Intest infct'
'00802','135  ','Intest infct'
'00803','135  ','Intest infct'
'00804','135  ','Intest infct'
'00809','135  ','Intest infct'
'0081 ','135  ','Intest infct'
'0082 ','135  ','Intest infct'
'0083 ','135  ','Intest infct'
'00841','135  ','Intest infct'
'00842','135  ','Intest infct'
'00843','135  ','Intest infct'
'00844','135  ','Intest infct'
'00845','135  ','Intest infct'
'00846','135  ','Intest infct'
'00847','135  ','Intest infct'
'00849','135  ','Intest infct'
'0085 ','135  ','Intest infct'
'0086 ','135  ','Intest infct'
'00861','135  ','Intest infct'
'00862','135  ','Intest infct'
'00863','135  ','Intest infct'
'00864','135  ','Intest infct'
'00865','135  ','Intest infct'
'00866','135  ','Intest infct'
'00867','135  ','Intest infct'
'00869','135  ','Intest infct'
'0088 ','135  ','Intest infct'
'0090 ','135  ','Intest infct'
'0091 ','135  ','Intest infct'
'0092 ','135  ','Intest infct'
'0093 ','135  ','Intest infct'
'0211 ','135  ','Intest infct'
'0222 ','135  ','Intest infct'
'5200 ','136  ','Teeth dx'
'5201 ','136  ','Teeth dx'
'5202 ','136  ','Teeth dx'
'5203 ','136  ','Teeth dx'
'5204 ','136  ','Teeth dx'
'5205 ','136  ','Teeth dx'
'5206 ','136  ','Teeth dx'
'5207 ','136  ','Teeth dx'
'5208 ','136  ','Teeth dx'
'5209 ','136  ','Teeth dx'
'5210 ','136  ','Teeth dx'
'52100','136  ','Teeth dx'
'52101','136  ','Teeth dx'
'52102','136  ','Teeth dx'
'52103','136  ','Teeth dx'
'52104','136  ','Teeth dx'
'52105','136  ','Teeth dx'
'52106','136  ','Teeth dx'
'52107','136  ','Teeth dx'
'52108','136  ','Teeth dx'
'52109','136  ','Teeth dx'
'5211 ','136  ','Teeth dx'
'52110','136  ','Teeth dx'
'52111','136  ','Teeth dx'
'52112','136  ','Teeth dx'
'52113','136  ','Teeth dx'
'52114','136  ','Teeth dx'
'52115','136  ','Teeth dx'
'5212 ','136  ','Teeth dx'
'52120','136  ','Teeth dx'
'52121','136  ','Teeth dx'
'52122','136  ','Teeth dx'
'52123','136  ','Teeth dx'
'52124','136  ','Teeth dx'
'52125','136  ','Teeth dx'
'5213 ','136  ','Teeth dx'
'52130','136  ','Teeth dx'
'52131','136  ','Teeth dx'
'52132','136  ','Teeth dx'
'52133','136  ','Teeth dx'
'52134','136  ','Teeth dx'
'52135','136  ','Teeth dx'
'5214 ','136  ','Teeth dx'
'52140','136  ','Teeth dx'
'52141','136  ','Teeth dx'
'52142','136  ','Teeth dx'
'52149','136  ','Teeth dx'
'5215 ','136  ','Teeth dx'
'5216 ','136  ','Teeth dx'
'5217 ','136  ','Teeth dx'
'5218 ','136  ','Teeth dx'
'52181','136  ','Teeth dx'
'52189','136  ','Teeth dx'
'5219 ','136  ','Teeth dx'
'5220 ','136  ','Teeth dx'
'5221 ','136  ','Teeth dx'
'5222 ','136  ','Teeth dx'
'5223 ','136  ','Teeth dx'
'5224 ','136  ','Teeth dx'
'5225 ','136  ','Teeth dx'
'5226 ','136  ','Teeth dx'
'5227 ','136  ','Teeth dx'
'5228 ','136  ','Teeth dx'
'5229 ','136  ','Teeth dx'
'5230 ','136  ','Teeth dx'
'52300','136  ','Teeth dx'
'52301','136  ','Teeth dx'
'5231 ','136  ','Teeth dx'
'52310','136  ','Teeth dx'
'52311','136  ','Teeth dx'
'5232 ','136  ','Teeth dx'
'52320','136  ','Teeth dx'
'52321','136  ','Teeth dx'
'52322','136  ','Teeth dx'
'52323','136  ','Teeth dx'
'52324','136  ','Teeth dx'
'52325','136  ','Teeth dx'
'5233 ','136  ','Teeth dx'
'52330','136  ','Teeth dx'
'52331','136  ','Teeth dx'
'52332','136  ','Teeth dx'
'52333','136  ','Teeth dx'
'5234 ','136  ','Teeth dx'
'52340','136  ','Teeth dx'
'52341','136  ','Teeth dx'
'52342','136  ','Teeth dx'
'5235 ','136  ','Teeth dx'
'5236 ','136  ','Teeth dx'
'5238 ','136  ','Teeth dx'
'5239 ','136  ','Teeth dx'
'5240 ','136  ','Teeth dx'
'52400','136  ','Teeth dx'
'52401','136  ','Teeth dx'
'52402','136  ','Teeth dx'
'52403','136  ','Teeth dx'
'52404','136  ','Teeth dx'
'52405','136  ','Teeth dx'
'52406','136  ','Teeth dx'
'52407','136  ','Teeth dx'
'52409','136  ','Teeth dx'
'5241 ','136  ','Teeth dx'
'52410','136  ','Teeth dx'
'52411','136  ','Teeth dx'
'52412','136  ','Teeth dx'
'52419','136  ','Teeth dx'
'5242 ','136  ','Teeth dx'
'52420','136  ','Teeth dx'
'52421','136  ','Teeth dx'
'52422','136  ','Teeth dx'
'52423','136  ','Teeth dx'
'52424','136  ','Teeth dx'
'52425','136  ','Teeth dx'
'52426','136  ','Teeth dx'
'52427','136  ','Teeth dx'
'52428','136  ','Teeth dx'
'52429','136  ','Teeth dx'
'5243 ','136  ','Teeth dx'
'52430','136  ','Teeth dx'
'52431','136  ','Teeth dx'
'52432','136  ','Teeth dx'
'52433','136  ','Teeth dx'
'52434','136  ','Teeth dx'
'52435','136  ','Teeth dx'
'52436','136  ','Teeth dx'
'52437','136  ','Teeth dx'
'52439','136  ','Teeth dx'
'5244 ','136  ','Teeth dx'
'5245 ','136  ','Teeth dx'
'52450','136  ','Teeth dx'
'52451','136  ','Teeth dx'
'52452','136  ','Teeth dx'
'52453','136  ','Teeth dx'
'52454','136  ','Teeth dx'
'52455','136  ','Teeth dx'
'52456','136  ','Teeth dx'
'52457','136  ','Teeth dx'
'52459','136  ','Teeth dx'
'5246 ','136  ','Teeth dx'
'52460','136  ','Teeth dx'
'52461','136  ','Teeth dx'
'52462','136  ','Teeth dx'
'52463','136  ','Teeth dx'
'52464','136  ','Teeth dx'
'52469','136  ','Teeth dx'
'52470','136  ','Teeth dx'
'52471','136  ','Teeth dx'
'52472','136  ','Teeth dx'
'52473','136  ','Teeth dx'
'52474','136  ','Teeth dx'
'52475','136  ','Teeth dx'
'52476','136  ','Teeth dx'
'52479','136  ','Teeth dx'
'5248 ','136  ','Teeth dx'
'52481','136  ','Teeth dx'
'52482','136  ','Teeth dx'
'52489','136  ','Teeth dx'
'5249 ','136  ','Teeth dx'
'5250 ','136  ','Teeth dx'
'5251 ','136  ','Teeth dx'
'52510','136  ','Teeth dx'
'52511','136  ','Teeth dx'
'52512','136  ','Teeth dx'
'52513','136  ','Teeth dx'
'52519','136  ','Teeth dx'
'5252 ','136  ','Teeth dx'
'52520','136  ','Teeth dx'
'52521','136  ','Teeth dx'
'52522','136  ','Teeth dx'
'52523','136  ','Teeth dx'
'52524','136  ','Teeth dx'
'52525','136  ','Teeth dx'
'52526','136  ','Teeth dx'
'5253 ','136  ','Teeth dx'
'52540','136  ','Teeth dx'
'52541','136  ','Teeth dx'
'52542','136  ','Teeth dx'
'52543','136  ','Teeth dx'
'52544','136  ','Teeth dx'
'52550','136  ','Teeth dx'
'52551','136  ','Teeth dx'
'52552','136  ','Teeth dx'
'52553','136  ','Teeth dx'
'52554','136  ','Teeth dx'
'52560','136  ','Teeth dx'
'52561','136  ','Teeth dx'
'52562','136  ','Teeth dx'
'52563','136  ','Teeth dx'
'52564','136  ','Teeth dx'
'52565','136  ','Teeth dx'
'52566','136  ','Teeth dx'
'52567','136  ','Teeth dx'
'52569','136  ','Teeth dx'
'52571','136  ','Teeth dx'
'52572','136  ','Teeth dx'
'52573','136  ','Teeth dx'
'52579','136  ','Teeth dx'
'5258 ','136  ','Teeth dx'
'5259 ','136  ','Teeth dx'
'5260 ','136  ','Teeth dx'
'5261 ','136  ','Teeth dx'
'5262 ','136  ','Teeth dx'
'5263 ','136  ','Teeth dx'
'5264 ','136  ','Teeth dx'
'5265 ','136  ','Teeth dx'
'52661','136  ','Teeth dx'
'52662','136  ','Teeth dx'
'52663','136  ','Teeth dx'
'52669','136  ','Teeth dx'
'52681','136  ','Teeth dx'
'52689','136  ','Teeth dx'
'5269 ','136  ','Teeth dx'
'78492','136  ','Teeth dx'
'V523 ','136  ','Teeth dx'
'V534 ','136  ','Teeth dx'
'V585 ','136  ','Teeth dx'
'V722 ','136  ','Teeth dx'
'5270 ','137  ','Mouth dx'
'5271 ','137  ','Mouth dx'
'5272 ','137  ','Mouth dx'
'5273 ','137  ','Mouth dx'
'5274 ','137  ','Mouth dx'
'5275 ','137  ','Mouth dx'
'5276 ','137  ','Mouth dx'
'5277 ','137  ','Mouth dx'
'5278 ','137  ','Mouth dx'
'5279 ','137  ','Mouth dx'
'5280 ','137  ','Mouth dx'
'52800','137  ','Mouth dx'
'52809','137  ','Mouth dx'
'5281 ','137  ','Mouth dx'
'5282 ','137  ','Mouth dx'
'5283 ','137  ','Mouth dx'
'5284 ','137  ','Mouth dx'
'5285 ','137  ','Mouth dx'
'5286 ','137  ','Mouth dx'
'5287 ','137  ','Mouth dx'
'52871','137  ','Mouth dx'
'52872','137  ','Mouth dx'
'52879','137  ','Mouth dx'
'5288 ','137  ','Mouth dx'
'5289 ','137  ','Mouth dx'
'5290 ','137  ','Mouth dx'
'5291 ','137  ','Mouth dx'
'5292 ','137  ','Mouth dx'
'5293 ','137  ','Mouth dx'
'5294 ','137  ','Mouth dx'
'5295 ','137  ','Mouth dx'
'5296 ','137  ','Mouth dx'
'5298 ','137  ','Mouth dx'
'5299 ','137  ','Mouth dx'
'7924 ','137  ','Mouth dx'
'4561 ','138  ','Esophgeal dx'
'45621','138  ','Esophgeal dx'
'5300 ','138  ','Esophgeal dx'
'5301 ','138  ','Esophgeal dx'
'53010','138  ','Esophgeal dx'
'53011','138  ','Esophgeal dx'
'53012','138  ','Esophgeal dx'
'53013','138  ','Esophgeal dx'
'53019','138  ','Esophgeal dx'
'5302 ','138  ','Esophgeal dx'
'53020','138  ','Esophgeal dx'
'53021','138  ','Esophgeal dx'
'5303 ','138  ','Esophgeal dx'
'5304 ','138  ','Esophgeal dx'
'5305 ','138  ','Esophgeal dx'
'5306 ','138  ','Esophgeal dx'
'5308 ','138  ','Esophgeal dx'
'53081','138  ','Esophgeal dx'
'53083','138  ','Esophgeal dx'
'53084','138  ','Esophgeal dx'
'53085','138  ','Esophgeal dx'
'53089','138  ','Esophgeal dx'
'5309 ','138  ','Esophgeal dx'
'53110','139  ','Gasduo ulcer'
'53111','139  ','Gasduo ulcer'
'53130','139  ','Gasduo ulcer'
'53131','139  ','Gasduo ulcer'
'53150','139  ','Gasduo ulcer'
'53151','139  ','Gasduo ulcer'
'53170','139  ','Gasduo ulcer'
'53171','139  ','Gasduo ulcer'
'53190','139  ','Gasduo ulcer'
'53191','139  ','Gasduo ulcer'
'53210','139  ','Gasduo ulcer'
'53211','139  ','Gasduo ulcer'
'53230','139  ','Gasduo ulcer'
'53231','139  ','Gasduo ulcer'
'53250','139  ','Gasduo ulcer'
'53251','139  ','Gasduo ulcer'
'53270','139  ','Gasduo ulcer'
'53271','139  ','Gasduo ulcer'
'53290','139  ','Gasduo ulcer'
'53291','139  ','Gasduo ulcer'
'53310','139  ','Gasduo ulcer'
'53311','139  ','Gasduo ulcer'
'53330','139  ','Gasduo ulcer'
'53331','139  ','Gasduo ulcer'
'53350','139  ','Gasduo ulcer'
'53351','139  ','Gasduo ulcer'
'53370','139  ','Gasduo ulcer'
'53371','139  ','Gasduo ulcer'
'53390','139  ','Gasduo ulcer'
'53391','139  ','Gasduo ulcer'
'53410','139  ','Gasduo ulcer'
'53411','139  ','Gasduo ulcer'
'53430','139  ','Gasduo ulcer'
'53431','139  ','Gasduo ulcer'
'53450','139  ','Gasduo ulcer'
'53451','139  ','Gasduo ulcer'
'53470','139  ','Gasduo ulcer'
'53471','139  ','Gasduo ulcer'
'53490','139  ','Gasduo ulcer'
'53491','139  ','Gasduo ulcer'
'V1271','139  ','Gasduo ulcer'
'5350 ','140  ','Gastritis'
'53500','140  ','Gastritis'
'53501','140  ','Gastritis'
'5351 ','140  ','Gastritis'
'53510','140  ','Gastritis'
'53511','140  ','Gastritis'
'5352 ','140  ','Gastritis'
'53520','140  ','Gastritis'
'53521','140  ','Gastritis'
'5354 ','140  ','Gastritis'
'53540','140  ','Gastritis'
'53541','140  ','Gastritis'
'5355 ','140  ','Gastritis'
'53550','140  ','Gastritis'
'53551','140  ','Gastritis'
'5356 ','140  ','Gastritis'
'53560','140  ','Gastritis'
'53561','140  ','Gastritis'
'53570','140  ','Gastritis'
'53571','140  ','Gastritis'
